Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;url;sku;name;description;price;currency;scraped_at;terms;section
172816.0;Aisle;No;clothing;Yes;1524.0;Zara;https://www.zara.com/us/en/textured-sweater-p02893403.html;311307250-710-3;      TEXTURED SWEATER      ;Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.;69.9;USD;2024-02-19T08:54:44.291927;sweaters;MAN
123985.0;End-cap;No;CLOTHNG;No;2240.0;Zara;https://www.zara.com/us/en/multicolor-sneakers-p12304320.html;311302877-203-39;      MULTICOLOR SNEAKERS      ;Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.;unknown;USD;2024-02-19T09:00:30.885861;shoes;MAN
;;;;;;;;;;;;;;;
147947.0;Aisle;Yes;Clothng;Yes;1249.0;Zara;https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html;311297724-700-97;      FAUX SHEARLING PLAID JACKET      ;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;2024-02-19T08:50:59.512967;jackets;MAN
;;;;;;;;;;;;;;;
196752.0;End-cap;No;CLOTHNG;No;2227.0;Zara;https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html;319334070-401-2;      STRUCTURED TEXT T-SHIRT      ;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;45.9;USD;2024-02-19T08:56:35.985294;t-shirts;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
;;;;;;;;;;;;;;;
186638.0;End-cap;Yes;CLOTHNG;No;1296.0;Zara;https://www.zara.com/us/en/retro-running-sneakers-p12350320.html;311302598-500-39;      RETRO RUNNING SNEAKERS      ;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:31.417902;shoes;MAN
113435.0;Aisle;No;CLOTHING;Yes;-1.0;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;320278659-251-2;      RIB COLLAR JACKET      ;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;129.0;USD;2024-02-19T09:10:43.379668;jackets;MAN
163234.0;Front of Store;No;CLOTHNG;No;1633.0;Zara;https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html;322972491-800-2;      TEXTURED DENIM JACKET LIMITED EDITION      ;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.;89.9;USD;2024-02-19T08:50:44.126726;jackets;MAN
;;;;;;;;;;;99999;;;;
113143.0;Aisle;Yes;CLOTHING;Yes;2663.0;Zara;https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html;316207900-710-2;      HERRINGBONE TEXTURED JACKET      ;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;129.0;USD;2024-02-19T08:50:12.011296;jackets;MAN
147690.0;Aisle;Yes;clothing;No;-1.0;Zara;https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html;322909502-819-2;      STRIPED JACQUARD T-SHIRT      ;Relaxed fit T-shirt with round neck and short sleeves.;39.9;USD;2024-02-19T08:56:34.766636;t-shirts;MAN
160763.0;Front of Store;Yes;Clothng;Yes;991.0;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;311282212-800-39;      ADHERENT STRIPES SNEAKERS      ;Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:47.161331;shoes;MAN
174708.0;Front of Store;No;CLOTHNG;Yes;529.0;Zara;https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html;317889153-700-3;      ABSTRACT JACQUARD SWEATER      ;Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.;99999;USD;2024-02-19T08:54:47.065078;sweaters;MAN
144012.0;Front of Store;Yes;CLOTHNG;No;743.0;Zara;https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html;314937772-710-2;      OVERSHIRT WITH CONTRASTING TOPSTITCHING      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.;59.9;USD;2024-02-19T08:51:41.683535;jackets;MAN
115153.0;Aisle;No;Clothng;No;1736.0;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;313890650-712-2;      ALPACA BLEND OPEN KNIT SWEATER      ;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;USD;2024-02-19T09:10:38.362632;sweaters;WOMAN
194339.0;End-cap;No;CLOTHING;No;1792.0;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;311302863-800-2;      FAUX SUEDE JACKET      ;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;USD;2024-02-19T08:50:28.013766;jackets;MAN
182306.0;Front of Store;No;CLOTHNG;No;2805.0;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;317782501-701-2;      COTTON OVERSHIRT      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;89.9;USD;not_a_date;jackets;MAN
152174.0;End-cap;No;Clothng;No;2226.0;Zara;https://www.zara.com/us/en/faux-leather-jacket-p03427320.html;317012940-800-2;      FAUX LEATHER JACKET      ;Jacket made of faux leather fabric. Lapel collar with snap button details. Long sleeves with zip cuffs. Front zip pockets at chest and hip. Interior pocket. Asymmetric front closure with metal zipper.;99.9;USD;2024-02-19T08:50:14.853868;jackets;MAN
119955.0;Front of Store;No;CLOTHNG;No;1590.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05039440.html;323216370-422-97;      BOMBER JACKET      ;Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;89.9;USD;2024-02-19T08:50:37.977065;jackets;MAN
182157.0;Aisle;No;Clothng;No;-1.0;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;322972485-431-46;      SUIT JACKET IN 100% LINEN      ;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;USD;2024-02-19T08:50:10.200777;jackets;MAN
171061.0;Aisle;No;Clothng;Yes;2032.0;Zara;https://www.zara.com/us/en/plaid-overshirt-p08281303.html;320026789-714-2;      PLAID OVERSHIRT      ;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:34.443542;jackets;MAN
183574.0;Aisle;Yes;CLOTHING;Yes;1752.0;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;331789902-808-1;      FOIL KNIT CROP SWEATER      ;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;USD;2024-02-19T09:10:49.285266;sweaters;WOMAN
146839.0;Aisle;No;Clothng;No;1525.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;321496813-710-2;      BOMBER JACKET      ;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;USD;2024-02-19T08:51:06.241653;jackets;MAN
;;;;;-1.0;;;;;;;;;;
;;;;;;;;;;;;;;;
133100.0;End-cap;Yes;CLOTHNG;No;2729.0;Zara;https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html;311302445-445-97;      PUFFER JACKET WITH POUCH POCKET      ;Jacket made of technical fabric with padded interior. High collar with front zip closure and long sleeves with elastic strap cuffs. Front and back contrast embroidered text. Zip pockets at hip. Adjustable elastic strap at hem with side zippers and strap.;89.9;USD;2024-02-19T08:50:37.262777;jackets;MAN
120354.0;Aisle;Yes;CLOTHNG;No;2836.0;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;311282293-131-39;      DOUBLE STRAP SUEDE SANDALS      ;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;59.9;USD;2024-02-19T09:00:44.494819;shoes;MAN
180176.0;End-cap;Yes;Clothng;Yes;2220.0;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html;335342680-800-44;      SLIM FIT SUIT JACKET      ;Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.301419;jackets;MAN
182157.0;Aisle;No;Clothng;No;-1.0;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;322972485-431-46;      SUIT JACKET IN 100% LINEN      ;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;USD;2024-02-19T08:50:10.200777;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
110295.0;End-cap;Yes;Clothng;No;1448.0;Zara;https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html;322547863-811-2;      HOODED DENIM JACKET      ;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;129.0;USD;2024-02-19T08:51:17.402321;jackets;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
193332.0;Aisle;Yes;Clothng;No;1237.0;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;319205037-800-39;      WOVEN LEATHER SLIDES      ;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;USD;2024-02-19T09:00:49.884546;shoes;MAN
128179.0;End-cap;Yes;CLOTHNG;No;2060.0;Zara;https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html;311287226-472-2;      COLOR BLOCK PUFFER JACKET      ;Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.;89.9;USD;2024-02-19T08:51:03.376537;jackets;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
